UniprotID,No. Partners
TAAR1_HUMAN,0
TAAR2_HUMAN,0
TAAR3_HUMAN,0
TAAR5_HUMAN,0
TAAR6_HUMAN,0
TAAR8_HUMAN,0
TAAR9_HUMAN,0
TAB1_HUMAN,65
TAB2_HUMAN,59
TAB3_HUMAN,23
TAC2N_HUMAN,0
TACC1_HUMAN,23
TACC2_HUMAN,7
TACC3_HUMAN,62
TACD2_HUMAN,3
TACO1_HUMAN,6
TACT_HUMAN,14
TAD2A_HUMAN,123
TAD2B_HUMAN,19
TADA1_HUMAN,13
TADA3_HUMAN,44
TADBP_HUMAN,304
TAF1_HUMAN,29
TAF10_HUMAN,60
TAF11_HUMAN,25
TAF12_HUMAN,196
TAF13_HUMAN,17
TAF1A_HUMAN,10
TAF1B_HUMAN,14
TAF1C_HUMAN,6
TAF1D_HUMAN,44
TAF1L_HUMAN,6
TAF2_HUMAN,14
TAF3_HUMAN,18
TAF4_HUMAN,23
TAF4B_HUMAN,4
TAF5_HUMAN,11
TAF5L_HUMAN,6
TAF6_HUMAN,31
TAF6L_HUMAN,13
TAF7_HUMAN,25
TAF7L_HUMAN,18
TAF8_HUMAN,23
TAF9_HUMAN,49
TAF9B_HUMAN,12
TAFA1_HUMAN,4
TAFA2_HUMAN,0
TAFA3_HUMAN,76
TAFA4_HUMAN,54
TAFA5_HUMAN,0
TAGAP_HUMAN,0
TAGL_HUMAN,24
TAGL2_HUMAN,38
TAGL3_HUMAN,21
TAL1_HUMAN,46
TAL2_HUMAN,7
TALAN_HUMAN,2
TALD3_HUMAN,0
TALDO_HUMAN,21
TAM41_HUMAN,4
TANC1_HUMAN,0
TANC2_HUMAN,15
TANK_HUMAN,521
TAOK1_HUMAN,1
TAOK2_HUMAN,15
TAOK3_HUMAN,2
TAP1_HUMAN,27
TAP2_HUMAN,11
TAP26_HUMAN,44
TAPT1_HUMAN,10
TARA_HUMAN,3
TARB1_HUMAN,1
TARG1_HUMAN,26
TARM1_HUMAN,0
TARSH_HUMAN,4
TASO2_HUMAN,31
TASOR_HUMAN,19
TASP1_HUMAN,2
TATD1_HUMAN,25
TATD2_HUMAN,0
TATD3_HUMAN,0
TAU_HUMAN,108
TAXB1_HUMAN,56
TAZ_HUMAN,95
TB10A_HUMAN,1
TB10B_HUMAN,0
TB10C_HUMAN,2
TB15A_HUMAN,0
TB15B_HUMAN,0
TB182_HUMAN,16
TB22A_HUMAN,20
TB22B_HUMAN,125
TBA1A_HUMAN,194
TBA1B_HUMAN,39
TBA1C_HUMAN,83
TBA3C_HUMAN,10
TBA3D_HUMAN,1
TBA3E_HUMAN,12
TBA4A_HUMAN,26
TBA4B_HUMAN,3
TBA8_HUMAN,0
TBAL3_HUMAN,7
TBATA_HUMAN,0
TBB1_HUMAN,7
TBB2A_HUMAN,23
TBB2B_HUMAN,28
TBB3_HUMAN,45
TBB4A_HUMAN,16
TBB4B_HUMAN,36
TBB5_HUMAN,53
TBB6_HUMAN,3
TBB8_HUMAN,2
TBB8B_HUMAN,0
TBC12_HUMAN,0
TBC13_HUMAN,4
TBC14_HUMAN,19
TBC15_HUMAN,24
TBC16_HUMAN,9
TBC17_HUMAN,9
TBC19_HUMAN,0
TBC20_HUMAN,5
TBC21_HUMAN,9
TBC23_HUMAN,11
TBC24_HUMAN,0
TBC25_HUMAN,30
TBC26_HUMAN,0
TBC28_HUMAN,0
TBC29_HUMAN,0
TBC30_HUMAN,10
TBC31_HUMAN,1
TBC3A_HUMAN,6
TBC3B_HUMAN,0
TBC3C_HUMAN,0
TBC3D_HUMAN,0
TBC3E_HUMAN,0
TBC3F_HUMAN,0
TBC3G_HUMAN,0
TBC3H_HUMAN,0
TBC3I_HUMAN,0
TBC3K_HUMAN,0
TBC3L_HUMAN,0
TBC8B_HUMAN,0
TBC9B_HUMAN,5
TBCA_HUMAN,39
TBCB_HUMAN,31
TBCC_HUMAN,1
TBCC1_HUMAN,9
TBCD_HUMAN,17
TBCD1_HUMAN,28
TBCD4_HUMAN,9
TBCD5_HUMAN,12
TBCD7_HUMAN,38
TBCD8_HUMAN,0
TBCD9_HUMAN,13
TBCE_HUMAN,8
TBCEL_HUMAN,2
TBCK_HUMAN,12
TBD_HUMAN,0
TBD2A_HUMAN,2
TBD2B_HUMAN,2
TBE_HUMAN,36
TBG1_HUMAN,278
TBG2_HUMAN,18
TBK1_HUMAN,92
TBKB1_HUMAN,11
TBL1R_HUMAN,21
TBL1X_HUMAN,19
TBL1Y_HUMAN,26
TBL2_HUMAN,1
TBL3_HUMAN,6
TBP_HUMAN,85
TBPL1_HUMAN,16
TBPL2_HUMAN,5
TBR1_HUMAN,4
TBRG1_HUMAN,4
TBX1_HUMAN,0
TBX10_HUMAN,0
TBX15_HUMAN,10
TBX18_HUMAN,4
TBX19_HUMAN,8
TBX2_HUMAN,10
TBX20_HUMAN,5
TBX21_HUMAN,9
TBX22_HUMAN,5
TBX3_HUMAN,39
TBX4_HUMAN,0
TBX5_HUMAN,7
TBX6_HUMAN,29
TBXT_HUMAN,0
TC1D1_HUMAN,0
TC1D2_HUMAN,7
TC1D3_HUMAN,0
TC1D4_HUMAN,1
TCAB1_HUMAN,24
TCAF1_HUMAN,10
TCAF2_HUMAN,0
TCAIM_HUMAN,0
TCAL1_HUMAN,37
TCAL2_HUMAN,1
TCAL3_HUMAN,0
TCAL4_HUMAN,15
TCAL5_HUMAN,0
TCAL6_HUMAN,0
TCAL7_HUMAN,0
TCAL8_HUMAN,1
TCAL9_HUMAN,4
TCAM1_HUMAN,23
TCAM2_HUMAN,2
TCEA1_HUMAN,45
TCEA2_HUMAN,76
TCEA3_HUMAN,0
TCF15_HUMAN,0
TCF19_HUMAN,21
TCF20_HUMAN,20
TCF21_HUMAN,9
TCF23_HUMAN,4
TCF24_HUMAN,0
TCF25_HUMAN,13
TCF7_HUMAN,3
TCFL5_HUMAN,1
TCHL1_HUMAN,0
TCHP_HUMAN,36
TCIM_HUMAN,0
TCL1A_HUMAN,38
TCL1B_HUMAN,30
TCO1_HUMAN,0
TCO2_HUMAN,1
TCOF_HUMAN,27
TCP10_HUMAN,1
TCP11_HUMAN,8
TCP1L_HUMAN,37
TCP2L_HUMAN,4
TCP4_HUMAN,39
TCPA_HUMAN,23
TCPB_HUMAN,58
TCPD_HUMAN,60
TCPE_HUMAN,23
TCPG_HUMAN,72
TCPH_HUMAN,56
TCPQ_HUMAN,43
TCPQL_HUMAN,0
TCPQM_HUMAN,0
TCPR1_HUMAN,9
TCPR2_HUMAN,21
TCPW_HUMAN,17
TCPZ_HUMAN,21
TCRG1_HUMAN,48
TCRGL_HUMAN,0
TCTA_HUMAN,4
TCTP_HUMAN,164
TCTP8_HUMAN,0
TDB01_HUMAN,0
TDG_HUMAN,27
TDGF1_HUMAN,37
TDGF3_HUMAN,0
TDH_HUMAN,1
TDIF1_HUMAN,14
TDIF2_HUMAN,13
TDR10_HUMAN,0
TDR12_HUMAN,0
TDR15_HUMAN,0
TDRD1_HUMAN,0
TDRD3_HUMAN,16
TDRD5_HUMAN,0
TDRD6_HUMAN,0
TDRD7_HUMAN,4
TDRD9_HUMAN,0
TDRG1_HUMAN,0
TDRKH_HUMAN,4
TDRP_HUMAN,0
TDT_HUMAN,10
TE2IP_HUMAN,138
TEAD1_HUMAN,8
TEAD2_HUMAN,88
TEAD3_HUMAN,12
TEAD4_HUMAN,42
TEAN2_HUMAN,19
TEANC_HUMAN,47
TEBP_HUMAN,36
TEC_HUMAN,12
TECR_HUMAN,47
TECRL_HUMAN,0
TECT1_HUMAN,108
TECT2_HUMAN,261
TECT3_HUMAN,308
TECTA_HUMAN,0
TECTB_HUMAN,0
TEDC1_HUMAN,0
TEDC2_HUMAN,7
TEDM1_HUMAN,0
TEF_HUMAN,2
TEFF1_HUMAN,18
TEFF2_HUMAN,6
TEFM_HUMAN,1
TEKT1_HUMAN,7
TEKT2_HUMAN,16
TEKT3_HUMAN,32
TEKT4_HUMAN,56
TEKT5_HUMAN,25
TELO2_HUMAN,19
TELT_HUMAN,14
TEN1_HUMAN,12
TEN1L_HUMAN,6
TEN2_HUMAN,0
TEN3_HUMAN,0
TEN4_HUMAN,5
TENA_HUMAN,2
TENN_HUMAN,0
TENR_HUMAN,8
TENS1_HUMAN,11
TENS3_HUMAN,26
TENS4_HUMAN,14
TENX_HUMAN,2
TENXA_HUMAN,0
TEP1_HUMAN,6
TEPP_HUMAN,1
TERA_HUMAN,687
TERB1_HUMAN,0
TERB2_HUMAN,2
TERF1_HUMAN,311
TERF2_HUMAN,241
TERT_HUMAN,54
TES_HUMAN,254
TESK1_HUMAN,3
TESK2_HUMAN,14
TESP1_HUMAN,12
TEST_HUMAN,0
TET1_HUMAN,5
TET2_HUMAN,71
TET3_HUMAN,3
TET5A_HUMAN,67
TET5B_HUMAN,35
TET5C_HUMAN,1
TET5D_HUMAN,6
TETN_HUMAN,7
TEX10_HUMAN,5
TEX11_HUMAN,38
TEX12_HUMAN,7
TEX14_HUMAN,4
TEX15_HUMAN,0
TEX19_HUMAN,1
TEX2_HUMAN,1
TEX22_HUMAN,0
TEX26_HUMAN,0
TEX28_HUMAN,23
TEX29_HUMAN,37
TEX30_HUMAN,0
TEX33_HUMAN,11
TEX35_HUMAN,26
TEX36_HUMAN,0
TEX37_HUMAN,18
TEX38_HUMAN,0
TEX43_HUMAN,0
TEX44_HUMAN,3
TEX45_HUMAN,15
TEX46_HUMAN,0
TEX47_HUMAN,0
TEX48_HUMAN,0
TEX49_HUMAN,0
TEX50_HUMAN,0
TEX51_HUMAN,0
TEX52_HUMAN,0
TEX53_HUMAN,0
TEX54_HUMAN,0
TEX55_HUMAN,0
TEX9_HUMAN,9
TF_HUMAN,6
TF2AA_HUMAN,35
TF2AY_HUMAN,5
TF2B_HUMAN,57
TF2H1_HUMAN,41
TF2H2_HUMAN,11
TF2H3_HUMAN,9
TF2H4_HUMAN,31
TF2H5_HUMAN,17
TF2L1_HUMAN,0
TF2LX_HUMAN,0
TF2LY_HUMAN,22
TF3A_HUMAN,0
TF3B_HUMAN,51
TF3C1_HUMAN,12
TF3C2_HUMAN,31
TF3C3_HUMAN,17
TF3C4_HUMAN,41
TF3C5_HUMAN,11
TF3C6_HUMAN,8
TF65_HUMAN,216
TF7L1_HUMAN,125
TF7L2_HUMAN,314
TFAM_HUMAN,17
TFAP4_HUMAN,106
TFB1M_HUMAN,5
TFB2M_HUMAN,1
TFCP2_HUMAN,58
TFDP1_HUMAN,50
TFDP2_HUMAN,7
TFDP3_HUMAN,23
TFE2_HUMAN,124
TFE3_HUMAN,21
TFEB_HUMAN,23
TFEC_HUMAN,7
TFF1_HUMAN,5
TFF2_HUMAN,0
TFF3_HUMAN,4
TFG_HUMAN,112
TFIP8_HUMAN,17
TFP11_HUMAN,175
TFPI1_HUMAN,3
TFPI2_HUMAN,0
TFPT_HUMAN,43
TFR1_HUMAN,46
TFR2_HUMAN,7
TGBR3_HUMAN,2
TGDS_HUMAN,4
TGFA_HUMAN,4
TGFA1_HUMAN,1
TGFB1_HUMAN,228
TGFB2_HUMAN,3
TGFB3_HUMAN,1
TGFI1_HUMAN,11
TGFR1_HUMAN,180
TGFR2_HUMAN,131
TGIF1_HUMAN,16
TGIF2_HUMAN,2
TGM1_HUMAN,28
TGM2_HUMAN,44
TGM3_HUMAN,1
TGM3L_HUMAN,0
TGM4_HUMAN,2
TGM5_HUMAN,13
TGM7_HUMAN,12
TGO1_HUMAN,15
TGON2_HUMAN,462
TGR3L_HUMAN,0
TGRM1_HUMAN,0
TGRM2_HUMAN,0
TGS1_HUMAN,43
TGT_HUMAN,12
THA_HUMAN,68
THA10_HUMAN,11
THA11_HUMAN,32
THADA_HUMAN,3
THAP1_HUMAN,60
THAP2_HUMAN,7
THAP3_HUMAN,5
THAP4_HUMAN,20
THAP5_HUMAN,0
THAP6_HUMAN,5
THAP7_HUMAN,46
THAP8_HUMAN,8
THAP9_HUMAN,0
THAS_HUMAN,1
THB_HUMAN,51
THBG_HUMAN,5
THEG_HUMAN,3
THEGL_HUMAN,0
THEM4_HUMAN,22
THEM5_HUMAN,1
THEM6_HUMAN,7
THG1_HUMAN,12
THIC_HUMAN,19
THIK_HUMAN,23
THIL_HUMAN,38
THIM_HUMAN,39
THIO_HUMAN,69
THIOM_HUMAN,80
THMS1_HUMAN,4
THMS2_HUMAN,1
THNS1_HUMAN,0
THNS2_HUMAN,1
THOC1_HUMAN,83
THOC2_HUMAN,81
THOC3_HUMAN,23
THOC4_HUMAN,109
THOC5_HUMAN,52
THOC6_HUMAN,15
THOC7_HUMAN,40
THOP1_HUMAN,25
THRB_HUMAN,9
THRSP_HUMAN,3
THS7A_HUMAN,13
THS7B_HUMAN,13
THSD1_HUMAN,0
THSD4_HUMAN,19
THSD8_HUMAN,0
THTM_HUMAN,36
THTPA_HUMAN,14
THTR_HUMAN,12
THUM1_HUMAN,16
THUM2_HUMAN,5
THUM3_HUMAN,17
THY1_HUMAN,15
THYG_HUMAN,1
THYN1_HUMAN,1
TI17A_HUMAN,6
TI17B_HUMAN,11
TI23B_HUMAN,2
TIA1_HUMAN,11
TIAF1_HUMAN,6
TIAM1_HUMAN,48
TIAM2_HUMAN,0
TIAR_HUMAN,30
TICN1_HUMAN,1
TICN2_HUMAN,1
TICN3_HUMAN,3
TICRR_HUMAN,3
TIDC1_HUMAN,99
TIE1_HUMAN,8
TIE2_HUMAN,15
TIF1A_HUMAN,34
TIF1B_HUMAN,858
TIFA_HUMAN,18
TIFAB_HUMAN,0
TIG1_HUMAN,0
TIGAR_HUMAN,9
TIGD1_HUMAN,1
TIGD2_HUMAN,0
TIGD3_HUMAN,6
TIGD4_HUMAN,1
TIGD5_HUMAN,23
TIGD6_HUMAN,21
TIGD7_HUMAN,3
TIGIT_HUMAN,4
TIKI1_HUMAN,0
TIKI2_HUMAN,0
TILB_HUMAN,12
TIM_HUMAN,40
TIM10_HUMAN,4
TIM13_HUMAN,28
TIM14_HUMAN,3
TIM16_HUMAN,17
TIM21_HUMAN,1
TIM22_HUMAN,2
TIM23_HUMAN,7
TIM29_HUMAN,2
TIM44_HUMAN,11
TIM50_HUMAN,22
TIM8A_HUMAN,10
TIM8B_HUMAN,0
TIM9_HUMAN,9
TIMD4_HUMAN,1
TIMP1_HUMAN,8
TIMP2_HUMAN,12
TIMP3_HUMAN,3
TIMP4_HUMAN,2
TINAG_HUMAN,21
TINAL_HUMAN,15
TINF2_HUMAN,111
TIP_HUMAN,489
TIP39_HUMAN,2
TIPIN_HUMAN,38
TIPRL_HUMAN,14
TIRAP_HUMAN,54
TIRR_HUMAN,6
TISB_HUMAN,56
TISD_HUMAN,222
TISR_HUMAN,0
TITIN_HUMAN,14
TJA3_HUMAN,0
TJA42_HUMAN,0
TJAP1_HUMAN,4
TJB11_HUMAN,0
TJB12_HUMAN,0
TJB13_HUMAN,0
TJB14_HUMAN,0
TJB15_HUMAN,0
TJB16_HUMAN,0
TJB21_HUMAN,0
TJB22_HUMAN,0
TJB23_HUMAN,0
TJB24_HUMAN,0
TJB25_HUMAN,0
TJB26_HUMAN,0
TJB27_HUMAN,0
TKFC_HUMAN,16
TKN1_HUMAN,6
TKN4_HUMAN,2
TKNK_HUMAN,8
TKT_HUMAN,99
TKTL1_HUMAN,6
TKTL2_HUMAN,8
TLC3A_HUMAN,1
TLC3B_HUMAN,0
TLCD1_HUMAN,2
TLCD2_HUMAN,0
TLCD4_HUMAN,30
TLCD5_HUMAN,0
TLDC2_HUMAN,5
TLE1_HUMAN,31
TLE2_HUMAN,6
TLE3_HUMAN,33
TLE4_HUMAN,15
TLE5_HUMAN,301
TLE6_HUMAN,1
TLE7_HUMAN,0
TLK1_HUMAN,15
TLK2_HUMAN,18
TLL1_HUMAN,1
TLL2_HUMAN,0
TLN1_HUMAN,20
TLN2_HUMAN,1
TLR1_HUMAN,9
TLR10_HUMAN,0
TLR2_HUMAN,18
TLR3_HUMAN,27
TLR4_HUMAN,27
TLR5_HUMAN,10
TLR6_HUMAN,0
TLR7_HUMAN,0
TLR8_HUMAN,0
TLR9_HUMAN,47
TLRN1_HUMAN,2
TLS1_HUMAN,17
TLX1_HUMAN,4
TLX2_HUMAN,10
TLX3_HUMAN,52
TLXNB_HUMAN,0
TM100_HUMAN,12
TM101_HUMAN,15
TM102_HUMAN,4
TM104_HUMAN,0
TM105_HUMAN,0
TM107_HUMAN,11
TM108_HUMAN,21
TM109_HUMAN,28
TM10A_HUMAN,8
TM10B_HUMAN,36
TM10C_HUMAN,3
TM114_HUMAN,0
TM115_HUMAN,4
TM116_HUMAN,0
TM117_HUMAN,0
TM119_HUMAN,1
TM11A_HUMAN,8
TM11B_HUMAN,54
TM11D_HUMAN,9
TM11E_HUMAN,1
TM11F_HUMAN,0
TM121_HUMAN,2
TM125_HUMAN,0
TM127_HUMAN,0
TM128_HUMAN,59
TM129_HUMAN,12
TM130_HUMAN,3
TM131_HUMAN,2
TM134_HUMAN,0
TM135_HUMAN,0
TM138_HUMAN,0
TM139_HUMAN,7
TM140_HUMAN,25
TM141_HUMAN,0
TM143_HUMAN,8
TM144_HUMAN,0
TM145_HUMAN,0
TM147_HUMAN,44
TM148_HUMAN,0
TM14A_HUMAN,24
TM14B_HUMAN,134
TM14C_HUMAN,28
TM14D_HUMAN,0
TM14E_HUMAN,0
TM154_HUMAN,5
TM155_HUMAN,2
TM156_HUMAN,0
TM158_HUMAN,0
TM160_HUMAN,2
TM163_HUMAN,0
TM164_HUMAN,0
TM165_HUMAN,7
TM168_HUMAN,0
TM169_HUMAN,0
TM171_HUMAN,59
TM174_HUMAN,7
TM175_HUMAN,1
TM177_HUMAN,1
TM181_HUMAN,0
TM182_HUMAN,6
TM186_HUMAN,2
TM187_HUMAN,2
TM189_HUMAN,3
TM190_HUMAN,8
TM192_HUMAN,0
TM196_HUMAN,1
TM198_HUMAN,0
TM199_HUMAN,11
TM1L1_HUMAN,16
TM1L2_HUMAN,8
TM201_HUMAN,3
TM202_HUMAN,0
TM203_HUMAN,5
TM204_HUMAN,0
TM205_HUMAN,17
TM207_HUMAN,1
TM208_HUMAN,5
TM209_HUMAN,0
TM210_HUMAN,0
TM211_HUMAN,0
TM212_HUMAN,0
TM213_HUMAN,5
TM214_HUMAN,0
TM215_HUMAN,0
TM216_HUMAN,247
TM217_HUMAN,0
TM218_HUMAN,44
TM219_HUMAN,0
TM220_HUMAN,5
TM221_HUMAN,0
TM222_HUMAN,4
TM223_HUMAN,11
TM225_HUMAN,0
TM230_HUMAN,1
TM231_HUMAN,30
TM232_HUMAN,0
TM233_HUMAN,0
TM234_HUMAN,8
TM235_HUMAN,0
TM236_HUMAN,4
TM237_HUMAN,101
TM238_HUMAN,0
TM239_HUMAN,2
TM240_HUMAN,0
TM241_HUMAN,1
TM242_HUMAN,0
TM243_HUMAN,27
TM244_HUMAN,0
TM245_HUMAN,0
TM246_HUMAN,0
TM247_HUMAN,0
TM248_HUMAN,41
TM249_HUMAN,0
TM250_HUMAN,0
TM251_HUMAN,0
TM252_HUMAN,1
TM253_HUMAN,2
TM254_HUMAN,24
TM256_HUMAN,2
TM258_HUMAN,20
TM260_HUMAN,7
TM262_HUMAN,0
TM263_HUMAN,0
TM265_HUMAN,0
TM266_HUMAN,10
TM267_HUMAN,7
TM268_HUMAN,1
TM269_HUMAN,0
TM270_HUMAN,0
TM271_HUMAN,0
TM272_HUMAN,0
TM273_HUMAN,0
TM275_HUMAN,0
TM2D1_HUMAN,0
TM2D2_HUMAN,13
TM2D3_HUMAN,13
TM35A_HUMAN,20
TM35B_HUMAN,0
TM38A_HUMAN,7
TM38B_HUMAN,1
TM39A_HUMAN,0
TM39B_HUMAN,1
TM40L_HUMAN,1
TM41A_HUMAN,4
TM41B_HUMAN,118
TM45A_HUMAN,2
TM45B_HUMAN,20
TM50A_HUMAN,8
TM50B_HUMAN,16
TM52B_HUMAN,68
TM59L_HUMAN,0
TM6S1_HUMAN,1
TM6S2_HUMAN,1
TM74B_HUMAN,0
TM7S3_HUMAN,0
TM86A_HUMAN,26
TM86B_HUMAN,24
TM87A_HUMAN,1
TM87B_HUMAN,0
TM88B_HUMAN,0
TM9S1_HUMAN,0
TM9S2_HUMAN,0
TM9S3_HUMAN,1
TM9S4_HUMAN,35
TMA16_HUMAN,21
TMA7_HUMAN,2
TMC1_HUMAN,0
TMC2_HUMAN,0
TMC3_HUMAN,0
TMC4_HUMAN,3
TMC5_HUMAN,0
TMC5A_HUMAN,1
TMC5B_HUMAN,0
TMC6_HUMAN,3
TMC7_HUMAN,4
TMC8_HUMAN,4
TMCC1_HUMAN,0
TMCC2_HUMAN,30
TMCC3_HUMAN,1
TMCO1_HUMAN,7
TMCO2_HUMAN,0
TMCO3_HUMAN,35
TMCO4_HUMAN,0
TMCO6_HUMAN,7
TMDD1_HUMAN,0
TMED1_HUMAN,0
TMED2_HUMAN,132
TMED3_HUMAN,9
TMED4_HUMAN,0
TMED5_HUMAN,2
TMED6_HUMAN,33
TMED7_HUMAN,2
TMED8_HUMAN,30
TMED9_HUMAN,9
TMEDA_HUMAN,86
TMEM9_HUMAN,14
TMF1_HUMAN,2
TMG1_HUMAN,1
TMG2_HUMAN,2
TMG3_HUMAN,4
TMG4_HUMAN,5
TMIE_HUMAN,9
TMIG1_HUMAN,0
TMIG2_HUMAN,0
TMIG3_HUMAN,0
TMLH_HUMAN,1
TMM11_HUMAN,14
TMM17_HUMAN,406
TMM18_HUMAN,1
TMM19_HUMAN,23
TMM25_HUMAN,84
TMM26_HUMAN,0
TMM31_HUMAN,38
TMM33_HUMAN,2
TMM40_HUMAN,0
TMM42_HUMAN,9
TMM43_HUMAN,9
TMM44_HUMAN,4
TMM47_HUMAN,2
TMM51_HUMAN,33
TMM52_HUMAN,0
TMM53_HUMAN,2
TMM54_HUMAN,15
TMM59_HUMAN,3
TMM60_HUMAN,57
TMM61_HUMAN,0
TMM62_HUMAN,2
TMM64_HUMAN,0
TMM65_HUMAN,12
TMM68_HUMAN,0
TMM69_HUMAN,1
TMM70_HUMAN,16
TMM71_HUMAN,5
TMM72_HUMAN,1
TMM74_HUMAN,5
TMM75_HUMAN,0
TMM78_HUMAN,0
TMM79_HUMAN,20
TMM80_HUMAN,18
TMM81_HUMAN,0
TMM82_HUMAN,1
TMM83_HUMAN,0
TMM88_HUMAN,4
TMM89_HUMAN,1
TMM8B_HUMAN,0
TMM91_HUMAN,0
TMM92_HUMAN,11
TMM94_HUMAN,0
TMM95_HUMAN,1
TMM98_HUMAN,7
TMM99_HUMAN,0
TMM9B_HUMAN,24
TMOD1_HUMAN,12
TMOD2_HUMAN,12
TMOD3_HUMAN,121
TMOD4_HUMAN,20
TMPPE_HUMAN,3
TMPS2_HUMAN,21
TMPS3_HUMAN,30
TMPS4_HUMAN,41
TMPS5_HUMAN,7
TMPS6_HUMAN,0
TMPS7_HUMAN,0
TMPS9_HUMAN,0
TMPSC_HUMAN,18
TMPSD_HUMAN,0
TMTC1_HUMAN,0
TMTC2_HUMAN,0
TMTC3_HUMAN,1
TMTC4_HUMAN,3
TMUB1_HUMAN,10
TMUB2_HUMAN,6
TMX1_HUMAN,30
TMX2_HUMAN,8
TMX3_HUMAN,1
TMX4_HUMAN,1
TN13B_HUMAN,113
TNAP2_HUMAN,2
TNAP3_HUMAN,104
TNC18_HUMAN,0
TNF10_HUMAN,16
TNF11_HUMAN,24
TNF12_HUMAN,5
TNF13_HUMAN,8
TNF14_HUMAN,23
TNF15_HUMAN,2
TNF18_HUMAN,1
TNF6B_HUMAN,4
TNFA_HUMAN,259
TNFB_HUMAN,9
TNFC_HUMAN,2
TNFL4_HUMAN,0
TNFL6_HUMAN,78
TNFL8_HUMAN,41
TNFL9_HUMAN,0
TNG2_HUMAN,6
TNG6_HUMAN,2
TNI3K_HUMAN,9
TNIK_HUMAN,38
TNIP1_HUMAN,153
TNIP2_HUMAN,909
TNIP3_HUMAN,23
TNK1_HUMAN,14
TNKS1_HUMAN,32
TNKS2_HUMAN,31
TNMD_HUMAN,16
TNNC1_HUMAN,8
TNNC2_HUMAN,1
TNNI1_HUMAN,25
TNNI2_HUMAN,12
TNNI3_HUMAN,19
TNNT1_HUMAN,56
TNNT2_HUMAN,7
TNNT3_HUMAN,7
TNPO1_HUMAN,66
TNPO2_HUMAN,36
TNPO3_HUMAN,24
TNR11_HUMAN,11
TNR12_HUMAN,8
TNR14_HUMAN,25
TNR16_HUMAN,30
TNR17_HUMAN,15
TNR18_HUMAN,6
TNR19_HUMAN,46
TNR1A_HUMAN,146
TNR1B_HUMAN,27
TNR21_HUMAN,5
TNR25_HUMAN,11
TNR27_HUMAN,15
TNR3_HUMAN,74
TNR4_HUMAN,6
TNR5_HUMAN,64
TNR6_HUMAN,92
TNR6A_HUMAN,75
TNR6B_HUMAN,24
TNR6C_HUMAN,18
TNR8_HUMAN,25
TNR9_HUMAN,14
TNS2_HUMAN,192
TNT_HUMAN,0
TO20L_HUMAN,4
TO6BL_HUMAN,0
TOB1_HUMAN,35
TOB2_HUMAN,7
TOE1_HUMAN,21
TOIP1_HUMAN,53
TOIP2_HUMAN,43
TOLIP_HUMAN,91
TOM1_HUMAN,15
TOM20_HUMAN,144
TOM22_HUMAN,134
TOM34_HUMAN,12
TOM40_HUMAN,127
TOM5_HUMAN,27
TOM6_HUMAN,4
TOM7_HUMAN,1
TOM70_HUMAN,2
TOMT_HUMAN,1
TONSL_HUMAN,26
TOP1_HUMAN,98
TOP1M_HUMAN,0
TOP2A_HUMAN,40
TOP2B_HUMAN,12
TOP3A_HUMAN,27
TOP3B_HUMAN,20
TOPB1_HUMAN,62
TOPK_HUMAN,13
TOPRS_HUMAN,35
TOPZ1_HUMAN,0
TOR1A_HUMAN,25
TOR1B_HUMAN,2
TOR2A_HUMAN,0
TOR2X_HUMAN,0
TOR3A_HUMAN,5
TOR4A_HUMAN,0
TOX_HUMAN,0
TOX2_HUMAN,18
TOX3_HUMAN,12
TOX4_HUMAN,31
TP4A1_HUMAN,63
TP4A2_HUMAN,46
TP4A3_HUMAN,56
TP4AP_HUMAN,37
TP53B_HUMAN,365
TP8L1_HUMAN,5
TP8L2_HUMAN,2
TP8L3_HUMAN,0
TPA_HUMAN,7
TPBG_HUMAN,1
TPBGL_HUMAN,0
TPC_HUMAN,0
TPC1_HUMAN,0
TPC10_HUMAN,8
TPC11_HUMAN,19
TPC12_HUMAN,18
TPC13_HUMAN,15
TPC2_HUMAN,52
TPC2A_HUMAN,31
TPC2B_HUMAN,5
TPC2L_HUMAN,31
TPC3L_HUMAN,12
TPC6A_HUMAN,45
TPC6B_HUMAN,6
TPD52_HUMAN,24
TPD53_HUMAN,10
TPD54_HUMAN,30
TPD55_HUMAN,2
TPGS1_HUMAN,0
TPGS2_HUMAN,5
TPH1_HUMAN,7
TPH2_HUMAN,1
TPIP1_HUMAN,2
TPIS_HUMAN,36
TPK1_HUMAN,1
TPM1_HUMAN,145
TPM2_HUMAN,13
TPM3_HUMAN,54
TPM4_HUMAN,22
TPMT_HUMAN,1
TPO_HUMAN,0
TPOR_HUMAN,3
TPP1_HUMAN,51
TPP2_HUMAN,6
TPPC1_HUMAN,20
TPPC3_HUMAN,20
TPPC4_HUMAN,17
TPPC5_HUMAN,23
TPPC8_HUMAN,26
TPPC9_HUMAN,13
TPPP_HUMAN,5
TPPP2_HUMAN,0
TPPP3_HUMAN,1
TPR_HUMAN,20
TPRA1_HUMAN,25
TPRG1_HUMAN,5
TPRGL_HUMAN,0
TPRKB_HUMAN,17
TPRN_HUMAN,5
TPRX1_HUMAN,12
TPRXL_HUMAN,1
TPSN_HUMAN,6
TPSNR_HUMAN,11
TPST1_HUMAN,1
TPST2_HUMAN,0
TPT1L_HUMAN,0
